"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36"
"u_thr_1",26.3773502567344,263.177308871487,23.4151049371358,42702.0050004951,59583.0005302077,21231.857690423,36781.3559408849,63196.7940983927,85.792494611306,7.29270365254229,9953.26686042832,10922.9420723532,4429.14932185456,9211.39400367876,10064.3978425396,83.4371862082378,7.73022065292423,10987.1063815068,9345.81738825629,5141.7542203448,8536.68965095969,10240.3118943159,105.260300005274,8.01481123592012,13073.1398518216,12578.5413700972,11225.9126942239,13920.8789141367,109.895640955707,182.11214428186,10.712971603748,29396.0721298538,40589.5306146922,11379.962846076,28768.3978975981,41294.1655822569
"l_thr_1",-8.21769206951571,-62.0652572854118,-5.86139728308635,-15720.4282177536,-20654.9548718565,-7278.19410692008,-12983.4683930822,-22690.6296359897,-17.3244354764627,-1.84827615948689,-3105.39120754676,-3150.56743374148,-979.585429835452,-2251.56585105034,-3089.97633835085,-22.9754022826713,-2.14573960167596,-4382.41062720138,-2641.6171405835,-1372.47843605005,-3280.29438088114,-3739.74406003535,-29.5566821433131,-2.02075786537647,-4753.09053288588,-4313.78813427619,-3834.67069731876,-5435.32922641073,-28.9195080970433,-54.5671219328506,-2.99026382049828,-13612.4083173346,-15581.6485253872,-4580.19381486461,-13400.4257662101,-16198.1204368896
"u_thr_2",17.1049775661685,101.346384902671,9.74541438453878,7007.5368123771,6643.72626237485,2203.60229514971,6319.04435902871,7044.82923823778,80.1609582974496,7.82506189526086,5062.28724209212,5344.12850796978,1650.47787911858,4417.14267655883,5538.22215799456,71.6650687252787,7.4546246629034,4109.52411567561,3764.86756379975,1481.76918638759,2983.47447414528,4543.24869902462,58.2488611989684,6.23211548115256,3092.0638443857,2607.64726025095,2596.30310216324,3009.94861437476,50.5105465685201,61.8949945070814,7.86553641556533,2752.80892670056,5387.0420752937,2363.67947725801,2536.40345729133,5653.2878460588
"l_thr_2",-5.0058459182083,-23.5000263668234,-2.52042269205322,-2086.34661815132,-1895.59719460805,-788.401066564135,-1725.304563674,-1977.14925870126,-25.1062073577837,-2.14829978862638,-1620.63458158105,-2151.34608792142,-512.745780200264,-1612.45788432027,-2015.12274625471,-25.1073337167193,-2.32065199393695,-1329.80038883803,-1286.4226625843,-401.084668281982,-1087.97380202465,-1580.56790133426,-18.6993776481782,-1.80914045866012,-974.254015805377,-898.661841709034,-981.026591446393,-986.844763780195,-13.7462221809935,-18.911562064117,-2.68580600695909,-927.836007281548,-1787.72743116636,-834.65454865538,-997.592211057209,-1704.17053730939
