"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34"
"u_thr_1",23.8369533424304,322.156054879924,26.2951641820578,38989.6467742471,73542.5737273205,37781.4692559245,76914.4581051742,87.1783041455106,7.62785995166957,8682.66373457247,10895.4160315892,7606.16238108169,10180.8478064319,88.7884541799434,7.31988867996678,8729.70460229916,10766.1111742942,4257.24342864233,8645.0105846918,9390.06440190331,97.4311267637347,6.66035878504305,8728.53502489057,9465.08818656117,5494.14845437056,8767.32870938172,9109.57568737127,128.174470758304,9.32238524728186,14778.6932606418,32474.5248706623,12450.8054367533,13888.3131799286,31651.1557876092
"l_thr_1",-6.77761886901978,-123.127053278683,-8.7918298572086,-13725.7376781731,-32891.5228721888,-14056.1253980867,-35294.2318107544,-26.1132119874008,-2.42088847835092,-2683.9013204889,-3000.64211903019,-2488.55895773891,-2964.87784794669,-31.7717550188245,-2.33695241542647,-3230.13960329368,-3818.62532060014,-1425.06409367251,-3622.71436117525,-3026.18528881596,-44.4176484175275,-2.66897767564437,-3610.81934485343,-3495.1027413799,-2045.0735066463,-4009.52571382906,-3077.06918687592,-34.5482931816515,-2.69888851881909,-4987.38909970828,-11204.8170282688,-4721.19830558408,-3830.6645222458,-11088.3537614957
"u_thr_2",19.0701510920993,107.413107858637,7.24082061540544,20234.9101299391,17558.5695726202,13260.9369650556,23294.0601308043,72.0076791503261,6.71947681388489,11125.3979735007,8291.49527265923,4827.52366211169,12408.9233132169,78.8262510716289,7.65749285474696,9191.3598290161,7142.79890556715,7370.8827041781,5038.57362116544,9597.10443138147,89.4959287288273,8.94974825318145,7237.75278041329,6968.06115183869,4330.43840924364,7115.02206399076,7454.77502884034,86.3250264093643,7.32853156068969,6087.51718904835,8094.55820977024,2762.78548708153,6240.77773437639,7700.52513334512
"l_thr_2",-6.04995659360135,-30.0060377355474,-2.43965969698275,-6267.50317906969,-5172.58031640355,-3788.97531876754,-8370.50767976209,-22.9208283649208,-2.09263424376439,-4236.15272874536,-3911.14449281516,-1447.59821867767,-4683.98314541531,-31.3894495936858,-2.4790569937162,-3766.89288195925,-3791.3121090186,-3018.60231855219,-2083.36229431216,-3839.71496801381,-42.2591379560254,-4.3418762346864,-3372.73592602782,-3858.11028996111,-1787.731946228,-4104.67517185354,-3565.19196975987,-24.3109437917201,-2.11687493860567,-1606.37875598449,-3243.36386535927,-939.522018129849,-1772.88738901773,-2832.79017553705
